고등교육기관 주소록,,,,,,,,,,,,
,,,,,,,,,,,,
* 2018년 10월 1일 기준,,,,,,,,,,,,
"* 일반대학, 교육대학, 산업대학, 방송통신대학교, 기술대학, 각종학교(전문, 대학과정), 사이버대학(전문, 대학과정), 원격대학(전문, 대학과정), 사내대학(전문,대학과정), 전문대학, 기능대학, 전공대학, 일반대학원, 특수대학원, 전문대학원이 포함됨",,,,,,,,,,,,
* 본 자료는 해당기관에서 작성한 자료임,,,,,,,,,,,,
연도,학교종류,시도,학교명,학교명(영문),본분교,학교상태,설립,우편번호,주소,전화번호,팩스번호,홈페이지
2018,전문대학원,경기,성균관대학교 수자원전문대학원,Graduate School of Water Resources,본교,기존,사립,16419,"경기도 수원시 장안구 서부로 2066 (천천동, 성균관대학교자연과학캠퍼스)",,,
2018,특수대학원,서울,성균관대학교 글로벌보험연금대학원,Graduate School of Global Insurance and Pension,본교,기존,사립,03063,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",,,
2018,특수대학원,서울,성균관대학교 문화융합대학원,Graduate School of Culture Management,본교,기존,사립,03063,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",,,
2018,전문대학원,서울,성균관대학교 국정전문대학원,Graduate School of Gevernance,본교,기존,사립,03063,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",,,
2018,대학교,서울,성신여자대학교,Sungshin Women's University,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114         ,02-920-2018         ,www.sungshin.ac.kr
2018,일반대학원,서울,성신여자대학교대학원,Graduate School,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114,02-920-2018,www.sungshin.ac.kr
2018,특수대학원,서울,성신여자대학교교육대학원,Graduate School of Education,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114,02-920-2018,www.sungshin.ac.kr
2018,특수대학원,서울,성신여자대학교문화산업대학원,Gradute School of Cultural Industry,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114,02-920-2018,www.sungshin.ac.kr
2018,특수대학원,서울,성신여자대학교 생애복지대학원,Graduate School of Lifetime Welfare,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114,02-920-2018,www.sungshin.ac.kr
2018,특수대학원,서울,성신여자대학교 융합디자인예술대학원,Graduate School of Convergence Design & Arts,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114,02-920-2018,www.sungshin.ac.kr
2018,특수대학원,서울,성신여자대학교 문화산업예술대학원,Graduate School of Cultural Industry and Arts,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114,02-920-2018,www.sungshin.ac.kr
2018,특수대학원,서울,성신여자대학교 뷰티융합대학원,Graduate School of Convergence Beauty,본교,기존,사립,02844,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02-920-7114,02-920-2018,www.sungshin.ac.kr
2018,대학교,충북,세명대학교,SEMYUNG UNIVERSITY,본교,기존,사립,27136,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",043-645-1125,,http://www.semyung.ac.kr
2018,일반대학원,충북,세명대학교일반대학원,GraduateSchoolofSemyungUniversity,본교,기존,사립,27136,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",043-645-1125,043-645-2752,http://smugrade.semyung.ac.kr/
2018,특수대학원,충북,세명대학교교육대학원,GraduateSchoolofEducationofSemyungUniversity,본교,폐교,사립,27136,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",043-645-1125,043-645-2752,http://smugrade.semyung.ac.kr/
2018,특수대학원,충북,세명대학교 저널리즘스쿨대학원,Graduate School of Journalism,본교,기존,사립,27136,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",043-645-1125,043-649-7172,http://journalism.semyung.ac.kr
2018,특수대학원,충북,세명대학교 경영행정복지대학원,Graduate School of Business Public Administration & Welfare,본교,기존,사립,27136,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",043-645-1125,043-645-2752,http://smugrade.semyung.ac.kr/
2018,대학교,서울,세종대학교,Sejong University,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3114        ,02-3408-3906        ,www.sejong.ac.kr
2018,일반대학원,서울,세종대학교일반대학원,Graduate School of Sejong University,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3048        ,02-3408-3550        ,graduate.sejong.ac.kr/index.do
2018,특수대학원,서울,세종대학교 공공정책대학원,The Graduate School of Public Policy,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3044,02-3408-3991,pub.sejong.ac.kr
2018,특수대학원,서울,세종대학교관광대학원,GraduateSchoolofTourism,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3422        ,02-3408-3400        ,tourgrad.sejong.ac.kr
2018,특수대학원,서울,세종대학교교육대학원,GraduateSchoolofEducation,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3673        ,02-3408-3809        ,edu.sejong.ac.kr
2018,특수대학원,서울,세종대학교 산업대학원,The graduate school of Industry (eMA) ,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3704       ,02-3408-3702        ,www.emba.ac.kr
2018,특수대학원,서울,세종대학교 정책과학대학원,The Graduate School of Policy Science,본교,폐교,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3044        ,02-3408-3991        ,pub.sejong.ac.kr/index.do
2018,특수대학원,서울,세종대학교공연예술대학원,GraduateSchoolofPerformanceArt,본교,폐교,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3684        ,02-3408-2929       ,arts.sejong.ac.kr/index.do
2018,전문대학원,서울,세종대학교경영전문대학원,Graduate School of Business,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3046        ,02-3408-3400        ,graduatebusiness.sejong.ac.kr/
2018,특수대학원,서울,세종대학교 문화예술콘텐츠대학원,Graduate School of Cultural Art Contens,본교,폐교,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3684        ,02-3408-3888        ,arts.sejong.ac.kr/index.do
2018,특수대학원,서울,세종대학교 도시부동산대학원,The Graduate School of Urban Real Estate,본교,폐교,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3044        ,02-3408-3991        ,http://pub.sejong.ac.kr/index.do
2018,특수대학원,서울,세종대학교 융합예술대학원,The Graduate School of Interdisciplinary Arts,본교,기존,사립,05006,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",02-3408-3684,02-3408-2929,arts.sejong.ac.kr
2018,대학교,경기,수원가톨릭대학교,SUWON CATHOLIC UNIVERSITY,본교,기존,사립,18332,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교)",031-290-8800        ,031-227-4526        ,www.suwoncatholic.ac.kr
2018,일반대학원,경기,수원가톨릭대학교대학원,Graduate School of Suwon Catholic University,본교,기존,사립,18332,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교)",031-290-8822      ,031-227-4526        ,www.suwoncatholic.ac.kr
2018,대학교,경기,수원대학교,UNIVERSITY OF SUWON,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114   ,,suwon.ac.kr
2018,일반대학원,경기,수원대학교일반대학원,Graduate School,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교경영대학원,Graduate School of Business Administration,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 공공정책대학원,Graduate School of Public policy and Management,본교,학교명 변경,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교교육대학원,Graduate School of Education,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교금융공학대학원,Graduate School of Finacial Engineering,본교,폐교,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 문화예술대학원,Graduate School of Culture and Arts,본교,신설,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 미술대학원,Graduate School of Art,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교사회복지대학원,Graduate School of Social Welfare,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교행정대학원,Graduate School of Public Administration,본교,폐교,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교호텔관광대학원,the graduate school of hotel and tourism,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 음악대학원,Grauate School of Music,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 스포츠과학대학원,Graduate School of Sport Science,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 공학대학원,Graduate School of Engineering,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114        ,,www.suwon ac.kr
2018,특수대학원,경기,수원대학교 고용서비스대학원,Graduate School of Employment service,본교,기존,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 뷰티사이언스대학원,Graduate School of Beauty Science,본교,신설,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114,,www.suwon.ac.kr
2018,특수대학원,경기,수원대학교 인공지능대학원,Graduate School of Artificial Intelligence ,본교,신설,사립,18323,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",031-220-2114,,www.suwon.ac.kr
2018,대학교,서울,숙명여자대학교,Sookmyung Women's University,본교,기존,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",02-710-9114,02-718-2337,www.sookmyung.ac.kr
2018,일반대학원,서울,숙명여자대학교 일반대학원,Graduate School,본교,기존,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 교육대학원,Graduate School of Education,본교,기존,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 국제관계대학원,Graduate School of International Service,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 문화예술대학원,Graduate School of Arts,본교,신설,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 사회교육대학원,Graduate School of Social Education,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 음악치료대학원,Graduate School of Music Therapy,본교,기존,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 임상약학대학원,Graduate School of Clinical Pharmacy,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 전통문화예술대학원,Graduate School of Traditional Culture and Arts,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 정책대학원,Graduate School of Public Policy,본교,학교명 변경,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 정책산업대학원,Graduate School of Public Policy and Industry,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 TESOL 대학원,Graduate School of TESOL,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,전문대학원,서울,숙명여자대학교 경영전문대학원,Sookmyung Business School,본교,기존,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,hmba.sookmyung.ac.kr
2018,특수대학원,서울,숙명여자대학교 원격대학원,Graduate School of Distance Learning,본교,기존,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 여성인적자원개발대학원,Graduate School of Human Resource Development for Women,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,전문대학원,서울,숙명여자대학교 호스피탈리티경영전문대학원,SHBS(Sookmyung Hospitality Business School),본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,hmba.sookmyung.ac.kr
2018,특수대학원,서울,숙명여자대학교 라이프스타일디자인대학원,Graduate School of Life Style Design,본교,폐교,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 심리치료대학원,Graduate School of Psychotherapy,본교,신설,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 인적자원개발대학원,Graduate School of Human Resource Development,본교,학교명 변경,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,특수대학원,서울,숙명여자대학교 TESOL?국제학대학원,Graduate School of TESOL and International Studies,본교,신설,사립,04310,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,,
2018,대학교,충남,순천향대학교,Soonchunhyang University,본교,기존,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교)",041-530-1114        ,041-542-4615        ,www.sch.ac.kr
2018,일반대학원,충남,순천향대학교대학원,SoonchunhyangUniversityGraduateSchool,본교,기존,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649 ,041-530-1490,homepage.sch.ac.kr/gradu/
2018,특수대학원,충남,순천향대학교교육대학원,GraduateSchoolofEducation,본교,기존,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649,041-530-1490,homepage.sch.ac.kr/gradu/
2018,특수대학원,충남,순천향대학교산업정보대학원,The Graduate School of Industrial Information,본교,폐교,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649,041-530-1490,homepage.sch.ac.kr/gradu/
2018,특수대학원,충남,순천향대학교 행정대학원,The Graduate School of Public Administration,본교,폐교,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649        ,041-530-1490,homepage.sch.ac.kr/gradu/
2018,특수대학원,충남,순천향대학교 글로벌경영대학원,The Graduate School of Global Business,본교,폐교,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649        ,041-530-1490,homepage.sch.ac.kr/gradu/
2018,특수대학원,충남,순천향대학교 건강과학대학원,The Graduate School of Healthcare Science,본교,기존,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649,041-530-1490       ,homepage.sch.ac.kr/gradu/
2018,특수대학원,충남,순천향대학교 법과학대학원,Graduate School of Forensic Science,본교,기존,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649,041-530-1490,homepage.sch.ac.kr/gradu/
2018,특수대학원,충남,순천향대학교 기술경영행정대학원,"Graduate School Technologe, Business and Public Administration",본교,기존,사립,31538,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교대학원)",041-530-1649,041-530-1490,homepage.sch.ac.kr/gradu/
2018,대학교,서울,숭실대학교,Soongsil University,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-820-0114       ,02-816-1513,www.ssu.ac.kr
2018,일반대학원,서울,숭실대학교 대학원,The Graduate School of Soongsil University,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-820-0258~9       ,02-824-4381,grad.ssu.ac.kr
2018,특수대학원,서울,숭실대학교 경영대학원,Soongsil Graduate School of Business Administration,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-828-7253~4      ,02-828-7249,mba.ssu.ac.kr
2018,특수대학원,서울,숭실대학교 교육대학원,Soongsil Graduate School of Education,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-820-0288~9     ,02-820-0299,edu.ssu.ac.kr
2018,특수대학원,서울,숭실대학교 기독교학대학원,Soongsil Graduate School of Christian Studies,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-820-0099,02-820-0094,sgcs.ssu.ac.kr
2018,특수대학원,서울,숭실대학교 사회복지대학원,Soongsil Graduate School of Social Welfare,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-820-0277~8,02-820-0274,gsosw.ssu.ac.kr
2018,특수대학원,서울,숭실대학교 정보과학대학원,Soongsil Graduate School of Information Sciences,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-820-0267~8,02-825-6126,itmba.ssu.ac.kr
2018,특수대학원,서울,숭실대학교 중소기업대학원,Soongsil Graduate School of Small Business,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-820-0263~4,02-813-5944,small.ssu.ac.kr
2018,특수대학원,서울,숭실대학교 소프트웨어특성화대학원,Soongsil Graduate School of Software,본교,기존,사립,06978,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",02-828-7013      ,02-828-7015,gss.ssu.ac.kr
2018,대학교,부산,신라대학교,SILLA UNIVERSITY,본교,기존,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5000        ,051-999-5800        ,www.silla.ac.kr
2018,일반대학원,부산,신라대학교 대학원,Graduate School of Silla University,본교,기존,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5211,051-999-5083,grad.silla.ac.kr
2018,특수대학원,부산,신라대학교 교육대학원,"Graduate School of Education, Silla University",본교,기존,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5082,051-999-5083,edugrad.silla.ac.kr
2018,특수대학원,부산,신라대학교 국제경영대학원,Graduate School of International Business Administ,본교,폐교,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",,,
2018,특수대학원,부산,신라대학교 사회복지대학원,"Graduate School of Social Welfare, Silla University",본교,기존,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5209,051-999-5800        ,www.silla.ac.kr
2018,특수대학원,부산,신라대학교 상담치료대학원,Graduate School of Counseling&Psychotherapy,본교,기존,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5000,051-999-5800,psygrad.silla.ac.kr/psygrad/
2018,특수대학원,부산,신라대학교 리더십대학원,"Graduate School of Leadership, Silla University",본교,폐교,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5209        ,051-999-5800        ,leadergrad.silla.ac.kr/leadergrad/
2018,특수대학원,부산,신라대학교 공공안전정책대학원,"Graduate School of Public Safety & Security Policy, Silla University",본교,기존,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5209,051-999-5800,safegrad.silla.ac.kr
2018,특수대학원,부산,신라대학교 산업융합대학원,Graduate School of Industry Convergence,본교,기존,사립,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",051-999-5000,051-999-5800,icgrad.silla.ac.kr/icgrad/
2018,대학교,경기,아세아연합신학대학교,Asia United Theological University,본교,기존,사립,12508,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교)",031-770-7700        ,031-772-5479        ,www.acts.ac.kr
2018,일반대학원,경기,아세아연합신학대학교대학원,Asian Center for Theological Studies and Mission,본교,기존,사립,12508,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교)",031-770-7700        ,031-770-7774      ,www.acts.ac.kr
2018,특수대학원,경기,아세아연합신학대학교교육대학원,Asian Center for Theological Studies and Mission,본교,기존,사립,12508,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교)",031-770-7700        ,031-770-7774        ,www.acts.ac.kr
2018,특수대학원,경기,아세아연합신학대학교선교대학원,Asian Center for Theological Studies and Mission,본교,기존,사립,12508,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교)",031-770-7700        ,,www.acts.ac.kr
2018,특수대학원,경기,아세아연합신학대학교신학대학원,Asian Center for Theological Studies and Mission,본교,기존,사립,12508,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교)",031-770-7700        ,031-770-7774        ,www.acts.ac.kr
2018,특수대학원,경기,아세아연합신학대학교상담대학원,Asian Center for Theological Studies and Mission,본교,기존,사립,12508,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교)",031-770-7794        ,031-770-7774        ,www.acts.ac.kr
2018,특수대학원,경기,아세아연합신학대학교복지대학원,Asian Center for Theological Studies and Mission,본교,기존,사립,12508,"경기도 양평군 옥천면 경강로 1276 (아신리, 아세아연합신학대학교)",031-770-7700        ,031-770-7774        ,www.acts.ac.kr
2018,대학교,경기,아주대학교,Ajou University,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-2114        ,031-213-5158        ,www.ajou.ac.kr
2018,일반대학원,경기,아주대학교대학원,The Graduate School of Ajou University,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-2302,031-214-1500      ,grad.ajou.ac.kr/
2018,특수대학원,경기,아주대학교경영대학원,Ajou University Graduate School of Business Administration,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-2317     ,031-219-2190     ,mba.ajou.ac.kr
2018,특수대학원,경기,아주대학교공공정책대학원,Ajou University Graduate School of Public Affairs,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-1947        ,031-219-1585,pub.ajou.ac.kr
2018,특수대학원,경기,아주대학교교육대학원,Ajou University Graduate School of Education,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-1941      ,031-219-2096     ,edu.ajou.ac.kr/
2018,특수대학원,경기,아주대학교국제대학원,Ajou University Graduate School of International Studies,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-1552,031-213-1554    ,gsis.ajou.ac.kr/
2018,특수대학원,경기,아주대학교 보건대학원,Ajou University Graduate School of Public Health,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-7790 ,031-213-5242,http://ts.ajoumc.or.kr/Main/MainType09.aspx?cp=1&sid=&rc=10&ssc=0008&ssgc=UH&CCP=1
2018,특수대학원,경기,아주대학교정보통신대학원,Ajou University Graduate School of Information & CommunicationTec,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-1831        ,031-219-1834    ,ict.ajou.ac.kr
2018,전문대학원,경기,아주대학교 정보통신전문대학원,Graduate School of Information and Communication,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",,,
2018,특수대학원,경기,아주대학교 임상치의학대학원,Ajou University Graduate School of Clinical Dentistry,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-5022       ,031-213-5242      ,http://dentistry.ajou.ac.kr/index.jsp
2018,특수대학원,경기,아주대학교 공학대학원,Ajou Universtiy Graduate School of Engineering,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-2312,031-219-1609      ,san.ajou.ac.kr/
2018,전문대학원,경기,아주대학교 법학전문대학원,Ajou University Law School,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-1669    ,031-219-1619,lawschool.ajou.ac.kr/
2018,전문대학원,경기,아주대학교 의학전문대학원,Ajou University Graduate School of Medicine,본교,폐교,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-5016,031-219-5242        ,ts.ajoumc.or.kr/Main/MainType08.aspx?cp=1&sid=&rc=10&ssc=0010&ssgc=UH&CCP=1
2018,특수대학원,경기,아주대학교 교통·ITS대학원,Ajou Universty Graduate School of Transport·ITS,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-1546,031-219-1549,its.ajou.ac.kr
2018,특수대학원,경기,아주대학교 IT융합대학원,Ajou University Graduate School of IT Convergence,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-3710       ,031-219-3708,itc.ajou.ac.kr
2018,특수대학원,경기,아주대학교 글로벌제약임상대학원,Ajou University Graduate School of Global Pharmaceutical Industry and Clinical Pharmacy,본교,기존,사립,16499,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교)",031-219-3431,031-219-3435,http://globalpharm.ajou.ac.kr/
2018,대학교,경기,안양대학교,Anyang University,본교,기존,사립,14028,"경기도 안양시 만안구 삼덕로37번길 22 (안양동, 안양대학교)",031-467-0700        ,031-448-3870        ,www.anyang.ac.kr/main.do
2018,대학교,인천,안양대학교,AnyangUniversity,제2캠퍼스,기존,사립,23038,"인천광역시 강화군 불은면 중앙로 602-14 (삼성리, 안양대학교강화캠퍼스)",032-930-6210        ,032-930-6215        ,www.anyang.ac.kr/main.do
2018,일반대학원,경기,안양대학교대학원,Graduate School of Anyang University,본교,기존,사립,14028,"경기도 안양시 만안구 삼덕로37번길 22 (안양동, 안양대학교)",031-467-0853        ,031-467-0777        ,www.anyang.ac.kr/contents/contents.do?ciIdx=55&menuId=114
